,0
VAR_ct230_rot2.png,1.10E+59
VAR_ct230_rot3.png,1.11E+60
VAR_ct230_rot4.png,1.11E+60
VAR_ct230_rot5.png,1.11E+60
VAR_ct230_rot6.png,1.11E+60
VAR_ct238_bright0.8.png,1.10E+58
VAR_ct238_bright0.9.png,1.10E+58
VAR_ct238_bright1.1.png,1.10E+59
VAR_ct238_bright1.2.png,1.10E+59
VAR_ct238_bright1.3.png,1.00E+58
VAR_ct238_jpeg30.png,1.00E+58
VAR_ct238_jpeg50.png,1.00E+58
VAR_ct238_jpeg70.png,1.10E+59
VAR_ct238_jpeg90.png,1.10E+59
VAR_ct238_noise0.001.png,1.10E+58
VAR_ct238_noise0.002.png,1.00E+58
VAR_ct238_noise0.003.png,1.10E+58
VAR_ct238_noise0.004.png,1.10E+58
VAR_ct238_noise0.005.png,1.10E+58
VAR_ct238_original.png,1.10E+58
VAR_ct238_rot1.png,1.10E+59
VAR_ct238_rot2.png,1.10E+59
VAR_ct238_rot3.png,1.10E+59
VAR_ct238_rot4.png,1.10E+59
VAR_ct238_rot5.png,1.10E+59
VAR_ct238_rot6.png,1.10E+59
VAR_ct239_bright0.8.png,1.10E+61
VAR_ct239_bright0.9.png,1.11E+61
VAR_ct239_bright1.1.png,1.10E+61
VAR_ct239_bright1.2.png,1.00E+61
VAR_ct239_bright1.3.png,1.00E+61
VAR_ct239_jpeg30.png,1.01E+63
VAR_ct239_jpeg50.png,1.01E+63
VAR_ct239_jpeg70.png,1.01E+63
VAR_ct239_jpeg90.png,1.11E+61
VAR_ct239_noise0.001.png,1.00E+61
VAR_ct239_noise0.002.png,1.00E+61
VAR_ct239_noise0.003.png,1.00E+61
VAR_ct239_noise0.004.png,1.00E+61
VAR_ct239_noise0.005.png,1.00E+61
VAR_ct239_original.png,1.11E+61
VAR_ct239_rot1.png,1.01E+63
VAR_ct239_rot2.png,1.01E+61
VAR_ct239_rot3.png,1.00E+63
VAR_ct239_rot4.png,1.10E+58
VAR_ct239_rot5.png,1.10E+58
VAR_ct239_rot6.png,1.10E+58
VAR_ct240_bright0.8.png,1.10E+58
VAR_ct240_bright0.9.png,1.10E+58
VAR_ct240_bright1.1.png,1.10E+58
VAR_ct240_bright1.2.png,1.10E+58
VAR_ct240_bright1.3.png,1.10E+58
VAR_ct240_jpeg30.png,1.01E+60
VAR_ct240_jpeg50.png,1.01E+60
VAR_ct240_jpeg70.png,1.10E+58
VAR_ct240_jpeg90.png,1.10E+58
VAR_ct240_noise0.001.png,1.10E+58
VAR_ct240_noise0.002.png,1.10E+58
VAR_ct240_noise0.003.png,1.10E+58
VAR_ct240_noise0.004.png,1.10E+58
VAR_ct240_noise0.005.png,1.10E+58
VAR_ct240_original.png,1.10E+58
VAR_ct240_rot1.png,1.10E+58
VAR_ct240_rot2.png,1.10E+58
VAR_ct240_rot3.png,1.10E+58
VAR_ct240_rot4.png,1.10E+58
VAR_ct240_rot5.png,1.00E+58
VAR_ct240_rot6.png,1.00E+58
VAR_ct248_bright0.8.png,1.00E+59
VAR_ct248_bright0.9.png,1.00E+59
VAR_ct248_bright1.1.png,1.00E+59
VAR_ct248_bright1.2.png,1.00E+59
VAR_ct248_bright1.3.png,1.00E+59
VAR_ct248_jpeg30.png,1.00E+58
VAR_ct248_jpeg50.png,1.00E+58
VAR_ct248_jpeg70.png,1.10E+59
VAR_ct248_jpeg90.png,1.10E+59
VAR_ct248_noise0.001.png,1.00E+59
VAR_ct248_noise0.002.png,1.00E+59
VAR_ct248_noise0.003.png,1.00E+59
VAR_ct248_noise0.004.png,1.00E+59
VAR_ct248_noise0.005.png,1.00E+59
VAR_ct248_original.png,1.00E+59
VAR_ct248_rot1.png,1.00E+59
VAR_ct248_rot2.png,1.00E+59
VAR_ct248_rot3.png,1.00E+59
VAR_ct248_rot4.png,1.00E+59
VAR_ct248_rot5.png,1.00E+59
VAR_ct248_rot6.png,10000
VAR_ct249_bright0.8.png,1.10E+58
VAR_ct249_bright0.9.png,1.10E+58
VAR_ct249_bright1.1.png,1.10E+58
VAR_ct249_bright1.2.png,1.10E+58
VAR_ct249_bright1.3.png,1.10E+58
VAR_ct249_jpeg30.png,1.00E+58
VAR_ct249_jpeg50.png,1.11E+59
VAR_ct249_jpeg70.png,1.11E+59
VAR_ct249_jpeg90.png,1.10E+58
VAR_ct249_noise0.001.png,1.10E+58
VAR_ct249_noise0.002.png,1.10E+58
VAR_ct249_noise0.003.png,1.10E+58
VAR_ct249_noise0.004.png,1.10E+58
VAR_ct249_noise0.005.png,1.10E+58
VAR_ct249_original.png,1.10E+58
VAR_ct249_rot1.png,1.10E+58
VAR_ct249_rot2.png,1.11E+59
VAR_ct249_rot3.png,1.11E+59
VAR_ct249_rot4.png,1.11E+60
VAR_ct249_rot5.png,1.11E+60
VAR_ct249_rot6.png,1.11E+60
VAR_ct250_bright0.8.png,1.01E+60
VAR_ct250_bright0.9.png,1.01E+60
VAR_ct250_bright1.1.png,1.01E+60
VAR_ct250_bright1.2.png,1.11E+61
VAR_ct250_bright1.3.png,1.11E+61
VAR_ct250_jpeg30.png,1.10E+61
VAR_ct250_jpeg50.png,1.11E+61
VAR_ct250_jpeg70.png,1.11E+61
VAR_ct250_jpeg90.png,1.01E+60
VAR_ct250_noise0.001.png,1.01E+60
VAR_ct250_noise0.002.png,1.01E+60
VAR_ct250_noise0.003.png,1.01E+60
VAR_ct250_noise0.004.png,1.01E+60
VAR_ct250_noise0.005.png,1.01E+60
VAR_ct250_original.png,1.01E+60
VAR_ct250_rot1.png,1.10E+58
VAR_ct250_rot2.png,1.01E+60
VAR_ct250_rot3.png,1.11E+60
VAR_ct250_rot4.png,1.11E+60
VAR_ct250_rot5.png,1.00E+63
VAR_ct250_rot6.png,1.00E+63
VAR_ct258_bright0.8.png,1.00E+58
VAR_ct258_bright0.9.png,1.00E+58
VAR_ct258_bright1.1.png,1.00E+58
VAR_ct258_bright1.2.png,1.11E+60
VAR_ct258_bright1.3.png,1.11E+60
VAR_ct258_jpeg30.png,1.00E+58
VAR_ct258_jpeg50.png,1.00E+58
VAR_ct258_jpeg70.png,1.00E+58
VAR_ct258_jpeg90.png,1.00E+58
VAR_ct258_noise0.001.png,1.00E+58
VAR_ct258_noise0.002.png,1.00E+58
VAR_ct258_noise0.003.png,1.00E+58
VAR_ct258_noise0.004.png,1.00E+58
VAR_ct258_noise0.005.png,1.00E+58
VAR_ct258_original.png,1.00E+58
VAR_ct258_rot1.png,1.00E+58
VAR_ct258_rot2.png,1.00E+58
VAR_ct258_rot3.png,1.00E+58
VAR_ct258_rot4.png,1.00E+58
VAR_ct258_rot5.png,1.10E+59
VAR_ct258_rot6.png,1.10E+59
VAR_ct259_bright0.8.png,1.00E+58
VAR_ct259_bright0.9.png,1.00E+63
VAR_ct259_bright1.1.png,1.00E+58
VAR_ct259_bright1.2.png,1.00E+58
VAR_ct259_bright1.3.png,1.00E+58
VAR_ct259_jpeg30.png,1.10E+58
VAR_ct259_jpeg50.png,1.00E+58
VAR_ct259_jpeg70.png,1.00E+58
VAR_ct259_jpeg90.png,1.00E+63
VAR_ct259_noise0.001.png,1.00E+63
VAR_ct259_noise0.002.png,1.00E+63
VAR_ct259_noise0.003.png,1.00E+63
VAR_ct259_noise0.004.png,1.00E+63
VAR_ct259_noise0.005.png,1.00E+63
VAR_ct259_original.png,1.00E+63
VAR_ct259_rot1.png,1.00E+58
VAR_ct259_rot2.png,1.00E+58
VAR_ct259_rot3.png,1.00E+58
VAR_ct259_rot4.png,1.00E+58
VAR_ct259_rot5.png,1.00E+58
VAR_ct259_rot6.png,1.00E+58
VAR_ct260_bright0.8.png,1.11E+59
VAR_ct260_bright0.9.png,1.11E+59
VAR_ct260_bright1.1.png,1.01E+60
VAR_ct260_bright1.2.png,1.01E+60
VAR_ct260_bright1.3.png,1.01E+60
VAR_ct260_jpeg30.png,1.01E+60
VAR_ct260_jpeg50.png,1.01E+60
VAR_ct260_jpeg70.png,1.01E+60
VAR_ct260_jpeg90.png,1.11E+60
VAR_ct260_noise0.001.png,1.01E+60
VAR_ct260_noise0.002.png,1.01E+60
VAR_ct260_noise0.003.png,1.01E+60
VAR_ct260_noise0.004.png,1.01E+60
VAR_ct260_noise0.005.png,1.01E+60
VAR_ct260_original.png,1.11E+60
VAR_ct260_rot1.png,1.11E+60
VAR_ct260_rot2.png,1.11E+60
VAR_ct260_rot3.png,1.11E+60
VAR_ct260_rot4.png,1.11E+60
VAR_ct260_rot5.png,1.11E+60
VAR_ct260_rot6.png,1.11E+60
VAR_ct268_bright0.8.png,1.00E+58
VAR_ct268_bright0.9.png,1.00E+58
VAR_ct268_bright1.1.png,1.00E+58
VAR_ct268_bright1.2.png,1.00E+58
VAR_ct268_bright1.3.png,1.00E+58
VAR_ct268_jpeg30.png,1.01E+60
VAR_ct268_jpeg50.png,1.01E+60
VAR_ct268_jpeg70.png,1.00E+58
VAR_ct268_jpeg90.png,1.00E+58
VAR_ct268_noise0.001.png,1.00E+58
VAR_ct268_noise0.002.png,1.00E+58
VAR_ct268_noise0.003.png,1.00E+58
VAR_ct268_noise0.004.png,1.00E+58
VAR_ct268_noise0.005.png,1.00E+58
VAR_ct268_original.png,1.00E+58
VAR_ct268_rot1.png,1.00E+58
VAR_ct268_rot2.png,1.00E+58
VAR_ct268_rot3.png,1.10E+59
VAR_ct268_rot4.png,1.00E+58
VAR_ct268_rot5.png,1.00E+63
VAR_ct268_rot6.png,1.00E+63
VAR_ct269_bright0.8.png,1.00E+58
VAR_ct269_bright0.9.png,1.00E+58
VAR_ct269_bright1.1.png,1.00E+58
VAR_ct269_bright1.2.png,1.00E+45
VAR_ct269_bright1.3.png,1.00E+58
VAR_ct269_jpeg30.png,1.00E+58
VAR_ct269_jpeg50.png,1.00E+58
VAR_ct269_jpeg70.png,1.00E+58
VAR_ct269_jpeg90.png,1.00E+58
VAR_ct269_noise0.001.png,1.00E+58
VAR_ct269_noise0.002.png,1.00E+58
VAR_ct269_noise0.003.png,1.00E+58
VAR_ct269_noise0.004.png,1.00E+58
VAR_ct269_noise0.005.png,1.00E+58
VAR_ct269_original.png,1.00E+58
VAR_ct269_rot1.png,1.00E+58
VAR_ct269_rot2.png,1.00E+58
VAR_ct269_rot3.png,1.00E+58
VAR_ct269_rot4.png,1.00E+58
VAR_ct269_rot5.png,1.00E+58
VAR_ct269_rot6.png,1.10E+58
VAR_ct270_bright0.8.png,1.00E+58
VAR_ct270_bright0.9.png,1.00E+58
VAR_ct270_bright1.1.png,1.00E+58
VAR_ct270_bright1.2.png,1.01E+60
VAR_ct270_bright1.3.png,1.11E+60
VAR_ct270_jpeg30.png,1.01E+60
VAR_ct270_jpeg50.png,1.00E+58
VAR_ct270_jpeg70.png,1.00E+58
VAR_ct270_jpeg90.png,1.10E+59
VAR_ct270_noise0.001.png,1.00E+58
VAR_ct270_noise0.002.png,1.00E+58
VAR_ct270_noise0.003.png,1.00E+58
VAR_ct270_noise0.004.png,1.00E+58
VAR_ct270_noise0.005.png,1.00E+58
VAR_ct270_original.png,1.00E+58
VAR_ct270_rot1.png,1.00E+58
VAR_ct270_rot2.png,1.00E+58
VAR_ct270_rot3.png,1.00E+58
VAR_ct270_rot4.png,1.00E+58
VAR_ct270_rot5.png,1.00E+58
VAR_ct270_rot6.png,1.00E+58
VAR_ct278_bright0.8.png,1.00E+58
VAR_ct278_bright0.9.png,1.10E+58
VAR_ct278_bright1.1.png,1.00E+58
VAR_ct278_bright1.2.png,1.00E+58
VAR_ct278_bright1.3.png,1.00E+58
VAR_ct278_jpeg30.png,1.00E+58
VAR_ct278_jpeg50.png,1.00E+58
VAR_ct278_jpeg70.png,1.10E+59
VAR_ct278_jpeg90.png,1.00E+58
VAR_ct278_noise0.001.png,1.00E+58
VAR_ct278_noise0.002.png,1.00E+58
VAR_ct278_noise0.003.png,1.00E+58
VAR_ct278_noise0.004.png,1.00E+58
VAR_ct278_noise0.005.png,1.00E+58
VAR_ct278_original.png,1.00E+58
VAR_ct278_rot1.png,1.10E+59
VAR_ct278_rot2.png,1.10E+59
VAR_ct278_rot3.png,1.10E+59
VAR_ct278_rot4.png,1.11E+59
VAR_ct278_rot5.png,1.11E+59
VAR_ct278_rot6.png,1.10E+59
VAR_ct279_bright0.8.png,1.10E+59
VAR_ct279_bright0.9.png,1.10E+59
VAR_ct279_bright1.1.png,1.10E+59
VAR_ct279_bright1.2.png,1.10E+59
VAR_ct279_bright1.3.png,1.11E+60
VAR_ct279_jpeg30.png,1.10E+59
VAR_ct279_jpeg50.png,1.00E+58
VAR_ct279_jpeg70.png,1.00E+58
VAR_ct279_jpeg90.png,1.10E+59
VAR_ct279_noise0.001.png,1.10E+58
VAR_ct279_noise0.002.png,1.00E+58
VAR_ct279_noise0.003.png,1.10E+58
VAR_ct279_noise0.004.png,1.00E+58
VAR_ct279_noise0.005.png,1.00E+58
VAR_ct279_original.png,1.10E+59
VAR_ct279_rot1.png,1.11E+59
VAR_ct279_rot2.png,1.11E+59
VAR_ct279_rot3.png,1.11E+59
VAR_ct279_rot4.png,1.10E+59
VAR_ct279_rot5.png,1.10E+59
VAR_ct279_rot6.png,1.10E+59
VAR_ct280_bright0.8.png,1.10E+58
VAR_ct280_bright0.9.png,1.10E+58
VAR_ct280_bright1.1.png,1.10E+58
VAR_ct280_bright1.2.png,1.11E+59
VAR_ct280_bright1.3.png,1.11E+59
VAR_ct280_jpeg30.png,1.10E+58
VAR_ct280_jpeg50.png,1.10E+58
VAR_ct280_jpeg70.png,1.10E+58
VAR_ct280_jpeg90.png,1.10E+58
VAR_ct280_noise0.001.png,1.10E+58
VAR_ct280_noise0.002.png,1.10E+58
VAR_ct280_noise0.003.png,1.10E+58
VAR_ct280_noise0.004.png,1.10E+58
VAR_ct280_noise0.005.png,1.10E+58
VAR_ct280_original.png,1.10E+58
VAR_ct280_rot1.png,1.11E+59
VAR_ct280_rot2.png,1.11E+59
VAR_ct280_rot3.png,1.10E+58
VAR_ct280_rot4.png,1.10E+58
VAR_ct280_rot5.png,1.10E+58
VAR_ct280_rot6.png,1.11E+59
VAR_ct288_bright0.8.png,1.11E+59
VAR_ct288_bright0.9.png,1.11E+59
VAR_ct288_bright1.1.png,1.11E+61
VAR_ct288_bright1.2.png,1.11E+61
VAR_ct288_bright1.3.png,1.11E+61
VAR_ct288_jpeg30.png,1.01E+60
VAR_ct288_jpeg50.png,1.01E+60
VAR_ct288_jpeg70.png,1.01E+60
VAR_ct288_jpeg90.png,1.11E+60
VAR_ct288_noise0.001.png,1.10E+61
VAR_ct288_noise0.002.png,1.10E+61
VAR_ct288_noise0.003.png,1.10E+61
VAR_ct288_noise0.004.png,1.10E+61
VAR_ct288_noise0.005.png,1.10E+61
VAR_ct288_original.png,1.11E+60
VAR_ct288_rot1.png,1.10E+61
VAR_ct288_rot2.png,1.10E+58
VAR_ct288_rot3.png,1.01E+60
VAR_ct288_rot4.png,1.10E+58
VAR_ct288_rot5.png,1.10E+58
VAR_ct288_rot6.png,1.10E+61
VAR_ct289_bright0.8.png,1.11E+59
VAR_ct289_bright0.9.png,1.11E+59
VAR_ct289_bright1.1.png,1.01E+60
VAR_ct289_bright1.2.png,1.01E+60
VAR_ct289_bright1.3.png,1.01E+60
VAR_ct289_jpeg30.png,1.01E+63
VAR_ct289_jpeg50.png,1.11E+61
VAR_ct289_jpeg70.png,1.11E+59
VAR_ct289_jpeg90.png,1.11E+59
VAR_ct289_noise0.001.png,1.01E+60
VAR_ct289_noise0.002.png,1.01E+60
VAR_ct289_noise0.003.png,1.01E+60
VAR_ct289_noise0.004.png,1.01E+60
VAR_ct289_noise0.005.png,1.01E+60
VAR_ct289_original.png,1.11E+59
VAR_ct289_rot1.png,1.11E+60
VAR_ct289_rot2.png,1.11E+60
VAR_ct289_rot3.png,1.11E+60
VAR_ct289_rot4.png,1.11E+60
VAR_ct289_rot5.png,1.11E+60
VAR_ct289_rot6.png,1.11E+60
VAR_ct28_bright0.8.png,1.10E+59
VAR_ct28_bright0.9.png,1.11E+60
VAR_ct28_bright1.1.png,1.11E+60
VAR_ct28_bright1.2.png,1.11E+61
VAR_ct28_bright1.3.png,1.11E+62
VAR_ct28_jpeg30.png,1.01E+60
VAR_ct28_jpeg50.png,1.11E+60
VAR_ct28_jpeg70.png,1.11E+60
VAR_ct28_jpeg90.png,1.01E+62
VAR_ct28_noise0.001.png,1.01E+62
VAR_ct28_noise0.002.png,1.01E+62
VAR_ct28_noise0.003.png,1.01E+62
VAR_ct28_noise0.004.png,1.01E+62
VAR_ct28_noise0.005.png,1.01E+62
VAR_ct28_original.png,1.01E+62
VAR_ct28_rot1.png,1.01E+62
VAR_ct28_rot2.png,1.01E+62
VAR_ct28_rot3.png,1.11E+60
VAR_ct28_rot4.png,1.11E+62
VAR_ct28_rot5.png,1.01E+62
VAR_ct28_rot6.png,1.11E+60
VAR_ct290_bright0.8.png,1.01E+62
VAR_ct290_bright0.9.png,1.11E+60
VAR_ct290_bright1.1.png,1.11E+60
VAR_ct290_bright1.2.png,1.11E+60
VAR_ct290_bright1.3.png,1.11E+60
VAR_ct290_jpeg30.png,1.11E+60
VAR_ct290_jpeg50.png,1.11E+60
VAR_ct290_jpeg70.png,1.00E+63
VAR_ct290_jpeg90.png,1.11E+60
VAR_ct290_noise0.001.png,1.11E+60
VAR_ct290_noise0.002.png,1.11E+60
VAR_ct290_noise0.003.png,1.11E+60
VAR_ct290_noise0.004.png,1.11E+60
VAR_ct290_noise0.005.png,1.11E+60
VAR_ct290_original.png,1.11E+60
VAR_ct290_rot1.png,1.11E+60
VAR_ct290_rot2.png,1.11E+60
VAR_ct290_rot3.png,1.11E+60
VAR_ct290_rot4.png,1.01E+62
VAR_ct290_rot5.png,1.11E+60
VAR_ct290_rot6.png,1.01E+62
VAR_ct298_bright0.8.png,1.00E+58
VAR_ct298_bright0.9.png,1.00E+58
VAR_ct298_bright1.1.png,1.00E+58
VAR_ct298_bright1.2.png,1.00E+58
VAR_ct298_bright1.3.png,1.00E+58
VAR_ct298_jpeg30.png,1.00E+58
VAR_ct298_jpeg50.png,1.00E+58
VAR_ct298_jpeg70.png,1.00E+58
VAR_ct298_jpeg90.png,1.00E+58
VAR_ct298_noise0.001.png,1.00E+58
VAR_ct298_noise0.002.png,1.00E+58
VAR_ct298_noise0.003.png,1.00E+58
VAR_ct298_noise0.004.png,1.00E+58
VAR_ct298_noise0.005.png,1.00E+58
VAR_ct298_original.png,1.00E+58
VAR_ct298_rot1.png,1.00E+58
VAR_ct298_rot2.png,1.00E+58
VAR_ct298_rot3.png,1.00E+58
VAR_ct298_rot4.png,1.00E+58
VAR_ct298_rot5.png,1.00E+58
VAR_ct298_rot6.png,1.00E+58
VAR_ct299_bright0.8.png,1.10E+59
VAR_ct299_bright0.9.png,1.10E+59
VAR_ct299_bright1.1.png,1.10E+59
VAR_ct299_bright1.2.png,1.10E+59
VAR_ct299_bright1.3.png,1.10E+59
VAR_ct299_jpeg30.png,1.10E+59
VAR_ct299_jpeg50.png,1.10E+59
VAR_ct299_jpeg70.png,1.10E+59
VAR_ct299_jpeg90.png,1.10E+59
VAR_ct299_noise0.001.png,1.11E+59
VAR_ct299_noise0.002.png,1.10E+59
VAR_ct299_noise0.003.png,1.11E+60
VAR_ct299_noise0.004.png,1.11E+60
VAR_ct299_noise0.005.png,1.11E+59
VAR_ct299_original.png,1.10E+59
VAR_ct299_rot1.png,1.11E+59
VAR_ct299_rot2.png,1.11E+59
VAR_ct299_rot3.png,1.10E+59
VAR_ct299_rot4.png,1.10E+59
VAR_ct299_rot5.png,1.11E+60
VAR_ct299_rot6.png,1.11E+60
VAR_ct29_bright0.8.png,1.10E+59
VAR_ct29_bright0.9.png,1.10E+59
VAR_ct29_bright1.1.png,1.10E+59
VAR_ct29_bright1.2.png,1.10E+59
VAR_ct29_bright1.3.png,1.10E+59
VAR_ct29_jpeg30.png,1.10E+59
VAR_ct29_jpeg50.png,1.10E+59
VAR_ct29_jpeg70.png,1.10E+59
VAR_ct29_jpeg90.png,1.10E+59
VAR_ct29_noise0.001.png,1.00E+58
VAR_ct29_noise0.002.png,1.10E+59
VAR_ct29_noise0.003.png,1.10E+59
VAR_ct29_noise0.004.png,1.10E+59
VAR_ct29_noise0.005.png,1.10E+59
VAR_ct29_original.png,1.10E+59
VAR_ct29_rot1.png,1.10E+59
VAR_ct29_rot2.png,1.10E+59
VAR_ct29_rot3.png,1.00E+58
VAR_ct29_rot4.png,1.10E+59
VAR_ct29_rot5.png,1.10E+59
VAR_ct29_rot6.png,1.00E+58
VAR_ct300_bright0.8.png,1.11E+59
VAR_ct300_bright0.9.png,1.11E+59
VAR_ct300_bright1.1.png,1.11E+59
VAR_ct300_bright1.2.png,1.11E+59
VAR_ct300_bright1.3.png,1.11E+59
VAR_ct300_jpeg30.png,1.00E+58
VAR_ct300_jpeg50.png,1.00E+58
VAR_ct300_jpeg70.png,1.10E+59
VAR_ct300_jpeg90.png,1.10E+58
VAR_ct300_noise0.001.png,1.01E+59
VAR_ct300_noise0.002.png,1.01E+59
VAR_ct300_noise0.003.png,1.01E+59
VAR_ct300_noise0.004.png,1.01E+59
VAR_ct300_noise0.005.png,1.01E+59
VAR_ct300_original.png,1.11E+59
VAR_ct300_rot1.png,1.00E+58
VAR_ct300_rot2.png,1.00E+63
VAR_ct300_rot3.png,1.10E+63
VAR_ct300_rot4.png,1.10E+58
VAR_ct300_rot5.png,1.00E+62
VAR_ct300_rot6.png,1.10E+58
VAR_ct308_bright0.8.png,1.00E+62
VAR_ct308_bright0.9.png,1.00E+62
VAR_ct308_bright1.1.png,1.00E+62
VAR_ct308_bright1.2.png,1.00E+62
VAR_ct308_bright1.3.png,1.01E+62
VAR_ct308_jpeg30.png,1.11E+60
VAR_ct308_jpeg50.png,1.11E+60
VAR_ct308_jpeg70.png,1.11E+60
VAR_ct308_jpeg90.png,1.10E+59
VAR_ct308_noise0.001.png,1.00E+62
VAR_ct308_noise0.002.png,1.00E+62
VAR_ct308_noise0.003.png,1.00E+62
VAR_ct308_noise0.004.png,1.00E+62
VAR_ct308_noise0.005.png,1.00E+62
VAR_ct308_original.png,1.00E+62
VAR_ct308_rot1.png,1.10E+59
VAR_ct308_rot2.png,1.00E+58
VAR_ct308_rot3.png,1.00E+58
VAR_ct308_rot4.png,1.10E+59
VAR_ct308_rot5.png,1.00E+62
VAR_ct308_rot6.png,1.10E+63
VAR_ct309_bright0.8.png,1.10E+58
VAR_ct309_bright0.9.png,1.10E+58
VAR_ct309_bright1.1.png,1.10E+58
VAR_ct309_bright1.2.png,1.11E+60
VAR_ct309_bright1.3.png,1.11E+60
VAR_ct309_jpeg30.png,1.01E+60
VAR_ct309_jpeg50.png,1.10E+58
VAR_ct309_jpeg70.png,1.01E+60
VAR_ct309_jpeg90.png,1.10E+58
VAR_ct309_noise0.001.png,1.10E+58
VAR_ct309_noise0.002.png,1.10E+58
VAR_ct309_noise0.003.png,1.11E+59
VAR_ct309_noise0.004.png,1.10E+58
VAR_ct309_noise0.005.png,1.10E+58
VAR_ct309_original.png,1.10E+58
VAR_ct309_rot1.png,1.11E+60
VAR_ct309_rot2.png,1.11E+60
VAR_ct309_rot3.png,1.11E+60
VAR_ct309_rot4.png,1.11E+60
VAR_ct309_rot5.png,1.11E+60
VAR_ct309_rot6.png,1.01E+60
VAR_ct30_bright0.8.png,1.10E+58
VAR_ct30_bright0.9.png,1.10E+58
VAR_ct30_bright1.1.png,1.01E+60
VAR_ct30_bright1.2.png,1.01E+60
VAR_ct30_bright1.3.png,1.01E+60
VAR_ct30_jpeg30.png,1.01E+60
VAR_ct30_jpeg50.png,1.01E+60
VAR_ct30_jpeg70.png,1.01E+60
VAR_ct30_jpeg90.png,1.01E+60
VAR_ct30_noise0.001.png,1.01E+60
VAR_ct30_noise0.002.png,1.01E+60
VAR_ct30_noise0.003.png,1.01E+60
VAR_ct30_noise0.004.png,1.01E+60
VAR_ct30_noise0.005.png,1.01E+60
VAR_ct30_original.png,1.01E+60
VAR_ct30_rot1.png,1.10E+58
VAR_ct30_rot2.png,1.10E+58
VAR_ct30_rot3.png,1.10E+58
VAR_ct30_rot4.png,1.01E+60
VAR_ct30_rot5.png,1.01E+60
VAR_ct30_rot6.png,1.01E+60
VAR_ct310_bright0.8.png,1.00E+62
VAR_ct310_bright0.9.png,1.00E+62
VAR_ct310_bright1.1.png,1.00E+62
VAR_ct310_bright1.2.png,1.00E+62
VAR_ct310_bright1.3.png,1.00E+62
VAR_ct310_jpeg30.png,1.01E+60
VAR_ct310_jpeg50.png,1.01E+60
VAR_ct310_jpeg70.png,1.01E+60
VAR_ct310_jpeg90.png,1.00E+62
VAR_ct310_noise0.001.png,1.00E+62
VAR_ct310_noise0.002.png,1.00E+62
VAR_ct310_noise0.003.png,1.00E+62
VAR_ct310_noise0.004.png,1.00E+62
VAR_ct310_noise0.005.png,1.00E+62
VAR_ct310_original.png,1.00E+62
VAR_ct310_rot1.png,1.00E+58
VAR_ct310_rot2.png,1.00E+62
VAR_ct310_rot3.png,1.01E+60
VAR_ct310_rot4.png,1.00E+62
VAR_ct310_rot5.png,1.01E+60
VAR_ct310_rot6.png,1.01E+60
VAR_ct318_bright0.8.png,1.00E+58
VAR_ct318_bright0.9.png,1.00E+58
VAR_ct318_bright1.1.png,1.00E+58
VAR_ct318_bright1.2.png,1.00E+58
VAR_ct318_bright1.3.png,1.00E+58
VAR_ct318_jpeg30.png,1.00E+12
VAR_ct318_jpeg50.png,1.00E+29
VAR_ct318_jpeg70.png,1.00E+58
VAR_ct318_jpeg90.png,1.00E+58
VAR_ct318_noise0.001.png,1.01E+38
VAR_ct318_noise0.002.png,1.01E+38
VAR_ct318_noise0.003.png,1.01E+38
VAR_ct318_noise0.004.png,1.01E+38
VAR_ct318_noise0.005.png,1.01E+38
VAR_ct318_original.png,1.00E+58
VAR_ct318_rot1.png,1.00E+58
VAR_ct318_rot2.png,1.00E+58
VAR_ct318_rot3.png,1.00E+29
VAR_ct318_rot4.png,1.00E+29
VAR_ct318_rot5.png,1.00E+29
VAR_ct318_rot6.png,1.00E+59
VAR_ct319_bright0.8.png,1.00E+58
VAR_ct319_bright0.9.png,1.00E+58
VAR_ct319_bright1.1.png,1.00E+58
VAR_ct319_bright1.2.png,1.00E+58
VAR_ct319_bright1.3.png,1.00E+58
VAR_ct319_jpeg30.png,1.00E+58
VAR_ct319_jpeg50.png,1.00E+58
VAR_ct319_jpeg70.png,1.00E+58
VAR_ct319_jpeg90.png,1.00E+58
VAR_ct319_noise0.001.png,1.00E+58
VAR_ct319_noise0.002.png,1.00E+58
VAR_ct319_noise0.003.png,1.00E+58
VAR_ct319_noise0.004.png,1.00E+58
VAR_ct319_noise0.005.png,1.00E+58
VAR_ct319_original.png,1.00E+58
VAR_ct319_rot1.png,1.00E+58
VAR_ct319_rot2.png,1.00E+58
VAR_ct319_rot3.png,1.00E+58
VAR_ct319_rot4.png,1.00E+58
VAR_ct319_rot5.png,1.00E+58
VAR_ct319_rot6.png,1.00E+58
VAR_ct320_bright0.8.png,1.10E+58
VAR_ct320_bright0.9.png,1.10E+58
VAR_ct320_bright1.1.png,1.11E+59
VAR_ct320_bright1.2.png,1.11E+60
VAR_ct320_bright1.3.png,1.01E+60
VAR_ct320_jpeg30.png,1.01E+60
VAR_ct320_jpeg50.png,1.01E+60
VAR_ct320_jpeg70.png,1.00E+58
VAR_ct320_jpeg90.png,1.00E+58
VAR_ct320_noise0.001.png,1.10E+58
VAR_ct320_noise0.002.png,1.10E+58
VAR_ct320_noise0.003.png,1.11E+59
VAR_ct320_noise0.004.png,1.10E+58
VAR_ct320_noise0.005.png,1.10E+58
VAR_ct320_original.png,1.11E+59
